ZIP,STCOUNTYFP,CITY,STATE,COUNTYNAME
35741,1089,Brownsboro,AL,Madison County
35739,1089,Ardmore,AL,Madison County
35763,1089,Owens cross roads,AL,Madison County
35812,1089,Huntsville,AL,Madison County
35895,1089,Huntsville,AL,Madison County
35805,1089,Huntsville,AL,Madison County
35802,1089,Huntsville,AL,Madison County
35824,1089,Huntsville,AL,Madison County
35750,1089,Hazel green,AL,Madison County
35756,1089,Madison,AL,Madison County
35757,1089,Madison,AL,Madison County
35761,1089,New market,AL,Madison County
35748,1089,Gurley,AL,Madison County
35762,1089,Normal,AL,Madison County
35814,1089,Huntsville,AL,Madison County
35899,1089,Huntsville,AL,Madison County
35767,1089,Ryland,AL,Madison County
35893,1089,Huntsville,AL,Madison County
35815,1089,Huntsville,AL,Madison County
35804,1089,Huntsville,AL,Madison County
35807,1089,Huntsville,AL,Madison County
35759,1089,Meridianville,AL,Madison County
35896,1089,Huntsville,AL,Madison County
35898,1089,Huntsville,AL,Madison County
35809,1089,Huntsville,AL,Madison County
35806,1089,Huntsville,AL,Madison County
35758,1089,Madison,AL,Madison County
35813,1089,Huntsville,AL,Madison County
36722,1091,Arlington,AL,Marengo County
36748,1091,Linden,AL,Marengo County
36745,1091,Jefferson,AL,Marengo County
36786,1091,Uniontown,AL,Marengo County
36736,1091,Dixons mills,AL,Marengo County
36751,1091,Lower peach tree,AL,Marengo County
36773,1091,Safford,AL,Marengo County
36783,1091,Thomaston,AL,Marengo County
36728,1091,Catherine,AL,Marengo County
36769,1091,Pine hill,AL,Marengo County
36784,1091,Thomasville,AL,Marengo County
36763,1091,Myrtlewood,AL,Marengo County
36732,1091,Demopolis,AL,Marengo County
36782,1091,Sweet water,AL,Marengo County
36764,1091,Nanafalia,AL,Marengo County
36742,1091,Gallion,AL,Marengo County
36738,1091,Faunsdale,AL,Marengo County
36754,1091,Magnolia,AL,Marengo County
36904,1091,Butler,AL,Marengo County
35554,1093,Eldridge,AL,Marion County
35594,1093,Winfield,AL,Marion County
35593,1093,Vina,AL,Marion County
35581,1093,Phil campbell,AL,Marion County
35565,1093,Haleyville,AL,Marion County
35563,1093,Guin,AL,Marion County
35564,1093,Hackleburg,AL,Marion County
35570,1093,Hamilton,AL,Marion County
35548,1093,Brilliant,AL,Marion County
35552,1093,Detroit,AL,Marion County
35571,1093,Hodges,AL,Marion County
35543,1093,Bear creek,AL,Marion County
35175,1095,Union grove,AL,Marshall County
35760,1095,New hope,AL,Marshall County
35980,1095,Horton,AL,Marshall County
35776,1095,Woodville,AL,Marshall County
35950,1095,Albertville,AL,Marshall County
35769,1095,Scottsboro,AL,Marshall County
35975,1095,Groveoak,AL,Marshall County
35087,1095,Joppa,AL,Marshall County
35957,1095,Boaz,AL,Marshall County
35031,1095,Blountsville,AL,Marshall County
35951,1095,Albertville,AL,Marshall County
35956,1095,Boaz,AL,Marshall County
35976,1095,Guntersville,AL,Marshall County
35747,1095,Grant,AL,Marshall County
35016,1095,Arab,AL,Marshall County
35754,1095,Laceys spring,AL,Marshall County
35952,1095,Altoona,AL,Marshall County
35962,1095,Crossville,AL,Marshall County
35755,1095,Langston,AL,Marshall County
35964,1095,Douglas,AL,Marshall County
36571,1097,Saraland,AL,Mobile County
36695,1097,Mobile,AL,Mobile County
36587,1097,Wilmer,AL,Mobile County
36613,1097,Eight mile,AL,Mobile County
36663,1097,Mobile,AL,Mobile County
36652,1097,Mobile,AL,Mobile County
36528,1097,Dauphin island,AL,Mobile County
36525,1097,Creola,AL,Mobile County
36582,1097,Theodore,AL,Mobile County
36572,1097,Satsuma,AL,Mobile County
36612,1097,Mobile,AL,Mobile County
36689,1097,Mobile,AL,Mobile County
36618,1097,Mobile,AL,Mobile County
36603,1097,Mobile,AL,Mobile County
36608,1097,Mobile,AL,Mobile County
36560,1097,Mount vernon,AL,Mobile County
36604,1097,Mobile,AL,Mobile County
36617,1097,Mobile,AL,Mobile County
36640,1097,Mobile,AL,Mobile County
36505,1097,Axis,AL,Mobile County
36509,1097,Bayou la batre,AL,Mobile County
36521,1097,Chunchula,AL,Mobile County
36575,1097,Semmes,AL,Mobile County
36607,1097,Mobile,AL,Mobile County
36606,1097,Mobile,AL,Mobile County
36609,1097,Mobile,AL,Mobile County
36544,1097,Irvington,AL,Mobile County
36619,1097,Mobile,AL,Mobile County
36685,1097,Mobile,AL,Mobile County
36691,1097,Mobile,AL,Mobile County
36601,1097,Mobile,AL,Mobile County
36671,1097,Mobile,AL,Mobile County
36512,1097,Bucks,AL,Mobile County
36523,1097,Coden,AL,Mobile County
36605,1097,Mobile,AL,Mobile County
36693,1097,Mobile,AL,Mobile County
36602,1097,Mobile,AL,Mobile County
36644,1097,Mobile,AL,Mobile County
36610,1097,Mobile,AL,Mobile County
36660,1097,Mobile,AL,Mobile County
36688,1097,Mobile,AL,Mobile County
36615,1097,Mobile,AL,Mobile County
36616,1097,Mobile,AL,Mobile County
36633,1097,Mobile,AL,Mobile County
36541,1097,Grand bay,AL,Mobile County
36611,1097,Mobile,AL,Mobile County
36670,1097,Mobile,AL,Mobile County
36568,1097,Saint elmo,AL,Mobile County
36675,1097,Mobile,AL,Mobile County
36522,1097,Citronelle,AL,Mobile County
36590,1097,Theodore,AL,Mobile County
36444,1099,Franklin,AL,Monroe County
36502,1099,Atmore,AL,Monroe County
36481,1099,Vredenburgh,AL,Monroe County
36439,1099,Excel,AL,Monroe County
36751,1099,Lower peach tree,AL,Monroe County
36425,1099,Beatrice,AL,Monroe County
36033,1099,Georgiana,AL,Monroe County
36726,1099,Camden,AL,Monroe County
36471,1099,Peterman,AL,Monroe County
36458,1099,Mexia,AL,Monroe County
36460,1099,Monroeville,AL,Monroe County
36401,1099,Evergreen,AL,Monroe County
36475,1099,Repton,AL,Monroe County
36482,1099,Whatley,AL,Monroe County
36470,1099,Perdue hill,AL,Monroe County
36445,1099,Frisco city,AL,Monroe County
36480,1099,Uriah,AL,Monroe County
36768,1099,Pine apple,AL,Monroe County
36043,1101,Hope hull,AL,Montgomery County
36108,1101,Montgomery,AL,Montgomery County
36029,1101,Fitzpatrick,AL,Montgomery County
36112,1101,Montgomery,AL,Montgomery County
36052,1101,Mathews,AL,Montgomery County
36102,1101,Montgomery,AL,Montgomery County
36069,1101,Ramer,AL,Montgomery County
36104,1101,Montgomery,AL,Montgomery County
36013,1101,Cecil,AL,Montgomery County
36111,1101,Montgomery,AL,Montgomery County
36124,1101,Montgomery,AL,Montgomery County
36103,1101,Montgomery,AL,Montgomery County
36047,1101,Letohatchee,AL,Montgomery County
36115,1101,Montgomery,AL,Montgomery County
36113,1101,Montgomery,AL,Montgomery County
36110,1101,Montgomery,AL,Montgomery County
36125,1101,Montgomery,AL,Montgomery County
36101,1101,Montgomery,AL,Montgomery County
36130,1101,Montgomery,AL,Montgomery County
36114,1101,Montgomery,AL,Montgomery County
36118,1101,Montgomery,AL,Montgomery County
36131,1101,Montgomery,AL,Montgomery County
36054,1101,Millbrook,AL,Montgomery County
36109,1101,Montgomery,AL,Montgomery County
36041,1101,Highland home,AL,Montgomery County
36107,1101,Montgomery,AL,Montgomery County
36121,1101,Montgomery,AL,Montgomery County
36117,1101,Montgomery,AL,Montgomery County
36120,1101,Montgomery,AL,Montgomery County
36123,1101,Montgomery,AL,Montgomery County
36064,1101,Pike road,AL,Montgomery County
36105,1101,Montgomery,AL,Montgomery County
36106,1101,Montgomery,AL,Montgomery County
36116,1101,Montgomery,AL,Montgomery County
36119,1101,Montgomery,AL,Montgomery County
36065,1101,Pine level,AL,Montgomery County
36036,1101,Grady,AL,Montgomery County
36046,1101,Lapine,AL,Montgomery County
36057,1101,Mount meigs,AL,Montgomery County
35175,1103,Union grove,AL,Morgan County
35619,1103,Danville,AL,Morgan County
35640,1103,Hartselle,AL,Morgan County
35602,1103,Decatur,AL,Morgan County
35058,1103,Cullman,AL,Morgan County
35601,1103,Decatur,AL,Morgan County
35087,1103,Joppa,AL,Morgan County
35673,1103,Trinity,AL,Morgan County
35775,1103,Valhermoso springs,AL,Morgan County
35603,1103,Decatur,AL,Morgan County
35019,1103,Baileyton,AL,Morgan County
35016,1103,Arab,AL,Morgan County
35754,1103,Laceys spring,AL,Morgan County
35179,1103,Vinemont,AL,Morgan County
35621,1103,Eva,AL,Morgan County
35622,1103,Falkville,AL,Morgan County
35670,1103,Somerville,AL,Morgan County
36786,1105,Uniontown,AL,Perry County
36756,1105,Marion,AL,Perry County
36773,1105,Safford,AL,Perry County
36701,1105,Selma,AL,Perry County
35042,1105,Centreville,AL,Perry County
36765,1105,Newbern,AL,Perry County
36728,1105,Catherine,AL,Perry County
35034,1105,Brent,AL,Perry County
36759,1105,Marion junction,AL,Perry County
36793,1105,Lawley,AL,Perry County
35576,1107,Millport,AL,Pickens County
35466,1107,Gordo,AL,Pickens County
35447,1107,Carrollton,AL,Pickens County
35471,1107,Mc shan,AL,Pickens County
35481,1107,Reform,AL,Pickens County
35442,1107,Aliceville,AL,Pickens County
35461,1107,Ethelsville,AL,Pickens County
35574,1107,Kennedy,AL,Pickens County
35555,1107,Fayette,AL,Pickens County
36082,1109,Troy,AL,Pike County
36079,1109,Troy,AL,Pike County
36081,1109,Troy,AL,Pike County
36049,1109,Luverne,AL,Pike County
36010,1109,Brundidge,AL,Pike County
36034,1109,Glenwood,AL,Pike County
36035,1109,Goshen,AL,Pike County
36005,1109,Banks,AL,Pike County
36264,1111,Heflin,AL,Randolph County
36266,1111,Lineville,AL,Randolph County
36258,1111,Delta,AL,Randolph County
36278,1111,Wedowee,AL,Randolph County
36263,1111,Graham,AL,Randolph County
36276,1111,Wadley,AL,Randolph County
36280,1111,Woodland,AL,Randolph County
36274,1111,Roanoke,AL,Randolph County
36874,1113,Salem,AL,Russell County
36871,1113,Pittsview,AL,Russell County
36877,1113,Smiths station,AL,Russell County
36804,1113,Opelika,AL,Russell County
36869,1113,Phenix city,AL,Russell County
36860,1113,Hurtsboro,AL,Russell County
36875,1113,Seale,AL,Russell County
36856,1113,Fort mitchell,AL,Russell County
36053,1113,Midway,AL,Russell County
36858,1113,Hatchechubbee,AL,Russell County
36868,1113,Phenix city,AL,Russell County
36851,1113,Cottonton,AL,Russell County
36027,1113,Eufaula,AL,Russell County
36867,1113,Phenix city,AL,Russell County
36870,1113,Phenix city,AL,Russell County
35135,1115,Riverside,AL,St. Clair County
35094,1115,Leeds,AL,St. Clair County
35146,1115,Springville,AL,St. Clair County
35178,1115,Vincent,AL,St. Clair County
35953,1115,Ashville,AL,St. Clair County
35052,1115,Cook springs,AL,St. Clair County
35112,1115,Margaret,AL,St. Clair County
35004,1115,Moody,AL,St. Clair County
35903,1115,Gadsden,AL,St. Clair County
35173,1115,Trussville,AL,St. Clair County
35131,1115,Ragland,AL,St. Clair County
35182,1115,Wattsville,AL,St. Clair County
35133,1115,Remlap,AL,St. Clair County
35972,1115,Gallant,AL,St. Clair County
35987,1115,Steele,AL,St. Clair County
35120,1115,Odenville,AL,St. Clair County
35125,1115,Pell city,AL,St. Clair County
35128,1115,Pell city,AL,St. Clair County
35121,1115,Oneonta,AL,St. Clair County
35054,1115,Cropwell,AL,St. Clair County
35906,1115,Rainbow city,AL,St. Clair County
35022,1117,Bessemer,AL,Shelby County
35115,1117,Montevallo,AL,Shelby County
35176,1117,Vandiver,AL,Shelby County
35242,1117,Birmingham,AL,Shelby County
35244,1117,Birmingham,AL,Shelby County
35243,1117,Birmingham,AL,Shelby County
35051,1117,Columbiana,AL,Shelby County
35078,1117,Harpersville,AL,Shelby County
35094,1117,Leeds,AL,Shelby County
35114,1117,Alabaster,AL,Shelby County
35178,1117,Vincent,AL,Shelby County
35216,1117,Birmingham,AL,Shelby County
35187,1117,Wilton,AL,Shelby County
35238,1117,Birmingham,AL,Shelby County
35040,1117,Calera,AL,Shelby County
35137,1117,Saginaw,AL,Shelby County
35043,1117,Chelsea,AL,Shelby County
35185,1117,Westover,AL,Shelby County
35007,1117,Alabaster,AL,Shelby County
35080,1117,Helena,AL,Shelby County
35147,1117,Sterrett,AL,Shelby County
35124,1117,Pelham,AL,Shelby County
35128,1117,Pell city,AL,Shelby County
35035,1117,Brierfield,AL,Shelby County
35186,1117,Wilsonville,AL,Shelby County
35143,1117,Shelby,AL,Shelby County
36925,1119,York,AL,Sumter County
36901,1119,Bellamy,AL,Sumter County
36907,1119,Cuba,AL,Sumter County
35464,1119,Gainesville,AL,Sumter County
35442,1119,Aliceville,AL,Sumter County
35470,1119,Livingston,AL,Sumter County
35459,1119,Emelle,AL,Sumter County
36912,1119,Lisman,AL,Sumter County
35477,1119,Panola,AL,Sumter County
35460,1119,Epes,AL,Sumter County
36922,1119,Ward,AL,Sumter County
35014,1121,Alpine,AL,Talladega County
35151,1121,Sylacauga,AL,Talladega County
35032,1121,Bon air,AL,Talladega County
35096,1121,Lincoln,AL,Talladega County
35149,1121,Sycamore,AL,Talladega County
35150,1121,Sylacauga,AL,Talladega County
36260,1121,Eastaboga,AL,Talladega County
35072,1121,Goodwater,AL,Talladega County
35160,1121,Talladega,AL,Talladega County
36203,1121,Oxford,AL,Talladega County
35044,1121,Childersburg,AL,Talladega County
36268,1121,Munford,AL,Talladega County
35082,1121,Hollins,AL,Talladega County
36251,1123,Ashland,AL,Tallapoosa County
36849,1123,Auburn university,AL,Tallapoosa County
35010,1123,Alexander city,AL,Tallapoosa County
36078,1123,Tallassee,AL,Tallapoosa County
35089,1123,Kellyton,AL,Tallapoosa County
36853,1123,Dadeville,AL,Tallapoosa County
36256,1123,Daviston,AL,Tallapoosa County
36850,1123,Camp hill,AL,Tallapoosa County
36879,1123,Waverly,AL,Tallapoosa County
36255,1123,Cragford,AL,Tallapoosa County
35072,1123,Goodwater,AL,Tallapoosa County
36866,1123,Notasulga,AL,Tallapoosa County
36276,1123,Wadley,AL,Tallapoosa County
36861,1123,Jacksons gap,AL,Tallapoosa County
35184,1125,West blocton,AL,Tuscaloosa County
35490,1125,Vance,AL,Tuscaloosa County
35546,1125,Berry,AL,Tuscaloosa County
35453,1125,Cottondale,AL,Tuscaloosa County
35458,1125,Elrod,AL,Tuscaloosa County
35466,1125,Gordo,AL,Tuscaloosa County
35475,1125,Northport,AL,Tuscaloosa County
35480,1125,Ralph,AL,Tuscaloosa County
35440,1125,Abernant,AL,Tuscaloosa County
35579,1125,Oakman,AL,Tuscaloosa County
35486,1125,Tuscaloosa,AL,Tuscaloosa County
35444,1125,Brookwood,AL,Tuscaloosa County
35111,1125,Mc calla,AL,Tuscaloosa County
35473,1125,Northport,AL,Tuscaloosa County
35476,1125,Northport,AL,Tuscaloosa County
35452,1125,Coker,AL,Tuscaloosa County
35456,1125,Duncanville,AL,Tuscaloosa County
35403,1125,Tuscaloosa,AL,Tuscaloosa County
35402,1125,Tuscaloosa,AL,Tuscaloosa County
35006,1125,Adger,AL,Tuscaloosa County
35457,1125,Echola,AL,Tuscaloosa County
35449,1125,Coaling,AL,Tuscaloosa County
35468,1125,Kellerman,AL,Tuscaloosa County
35406,1125,Tuscaloosa,AL,Tuscaloosa County
35474,1125,Moundville,AL,Tuscaloosa County
35407,1125,Tuscaloosa,AL,Tuscaloosa County
35463,1125,Fosters,AL,Tuscaloosa County
35574,1125,Kennedy,AL,Tuscaloosa County
35469,1125,Knoxville,AL,Tuscaloosa County
35188,1125,Woodstock,AL,Tuscaloosa County
35555,1125,Fayette,AL,Tuscaloosa County
35401,1125,Tuscaloosa,AL,Tuscaloosa County
35404,1125,Tuscaloosa,AL,Tuscaloosa County
35405,1125,Tuscaloosa,AL,Tuscaloosa County
35446,1125,Buhl,AL,Tuscaloosa County
35482,1125,Samantha,AL,Tuscaloosa County
35478,1125,Peterson,AL,Tuscaloosa County
35130,1127,Quinton,AL,Walker County
35554,1127,Eldridge,AL,Walker County
35546,1127,Berry,AL,Walker County
35549,1127,Carbon hill,AL,Walker County
35063,1127,Empire,AL,Walker County
35033,1127,Bremen,AL,Walker County
35579,1127,Oakman,AL,Walker County
35573,1127,Kansas,AL,Walker County
35006,1127,Adger,AL,Walker County
35580,1127,Parrish,AL,Walker County
35578,1127,Nauvoo,AL,Walker County
35148,1127,Sumiton,AL,Walker County
35502,1127,Jasper,AL,Walker County
35587,1127,Townley,AL,Walker County
35560,1127,Goodsprings,AL,Walker County
35062,1127,Dora,AL,Walker County
35503,1127,Jasper,AL,Walker County
35504,1127,Jasper,AL,Walker County
35501,1127,Jasper,AL,Walker County
35550,1127,Cordova,AL,Walker County
35584,1127,Sipsey,AL,Walker County
35038,1127,Burnwell,AL,Walker County
36529,1129,Deer park,AL,Washington County
36581,1129,Sunflower,AL,Washington County
36569,1129,Saint stephens,AL,Washington County
36583,1129,Tibbie,AL,Washington County
36538,1129,Frankville,AL,Washington County
36518,1129,Chatom,AL,Washington County
36539,1129,Fruitdale,AL,Washington County
36513,1129,Calvert,AL,Washington County
36556,1129,Malcolm,AL,Washington County
36584,1129,Vinegar bend,AL,Washington County
36553,1129,Mc intosh,AL,Washington County
36548,1129,Leroy,AL,Washington County
36522,1129,Citronelle,AL,Washington County
36585,1129,Wagarville,AL,Washington County
36558,1129,Millry,AL,Washington County
36722,1131,Arlington,AL,Wilcox County
36751,1131,Lower peach tree,AL,Wilcox County
36741,1131,Furman,AL,Wilcox County
36783,1131,Thomaston,AL,Wilcox County
36720,1131,Alberta,AL,Wilcox County
36726,1131,Camden,AL,Wilcox County
36728,1131,Catherine,AL,Wilcox County
36766,1131,Oak hill,AL,Wilcox County
36435,1131,Coy,AL,Wilcox County
36769,1131,Pine hill,AL,Wilcox County
36784,1131,Thomasville,AL,Wilcox County
36030,1131,Forest home,AL,Wilcox County
36761,1131,Minter,AL,Wilcox County
36753,1131,Mc williams,AL,Wilcox County
36768,1131,Pine apple,AL,Wilcox County
36723,1131,Boykin,AL,Wilcox County
35541,1133,Arley,AL,Winston County
35572,1133,Houston,AL,Winston County
35057,1133,Cullman,AL,Winston County
35553,1133,Double springs,AL,Winston County
35565,1133,Haleyville,AL,Winston County
35578,1133,Nauvoo,AL,Winston County
35551,1133,Delmar,AL,Winston County
35098,1133,Logan,AL,Winston County
35575,1133,Lynn,AL,Winston County
35053,1133,Crane hill,AL,Winston County
35577,1133,Natural bridge,AL,Winston County
35179,1133,Vinemont,AL,Winston County
35503,1133,Jasper,AL,Winston County
35540,1133,Addison,AL,Winston County
99661,2013,Sand point,AK,Aleutians East Borough
99612,2013,King cove,AK,Aleutians East Borough
99553,2013,Akutan,AK,Aleutians East Borough
99571,2013,Cold bay,AK,Aleutians East Borough
99583,2013,False pass,AK,Aleutians East Borough
99692,2016,Dutch harbor,AK,Aleutians West Census Area
99638,2016,Nikolski,AK,Aleutians West Census Area
99660,2016,Saint paul island,AK,Aleutians West Census Area
99685,2016,Unalaska,AK,Aleutians West Census Area
99547,2016,Atka,AK,Aleutians West Census Area
99591,2016,Saint george island,AK,Aleutians West Census Area
99546,2016,Adak,AK,Aleutians West Census Area
99523,2020,Anchorage,AK,Anchorage Municipality
99587,2020,Girdwood,AK,Anchorage Municipality
99567,2020,Chugiak,AK,Anchorage Municipality
99505,2020,Jber,AK,Anchorage Municipality
99521,2020,Anchorage,AK,Anchorage Municipality
99529,2020,Anchorage,AK,Anchorage Municipality
